"Item ID #","Supplier Stock Ref","Cut","Carat","Color","Natural Fancy Color","Natural Fancy Color Intensity","Natural Fancy Color Overtone","Treated Color","Clarity","Make (Cut Grade)","Grading Lab","Certificate Number","Certificate Path","Image Path","Online Report","Price Per Carat","Total Price","Polish","Symmetry","Measurements (LengthxWidthxHeight)","Depth","Table","Crown Height","Pavilion Depth","Girdle (From / To)","Culet Size","Culet Condition","Graining","Fluorescence Intensity","Fluorescence Color","Enhancement","Supplier","Country","State / Region","Remarks","Phone","Pair Stock Ref.","Email","priceVariance","rareCaretPrice","idexPrice"
"110325792","15AA-031","Round","2.4","I","","","","","VS1","Excellent","GIA","1209210720","http://DiamondTransactions.net/upload_cert/555/1209210720.jpg","","","8400","20160.00","Excellent","Excellent","8.71x8.74x5.18","59.3","60","","","","","","","None","","","Aharonoff Creations Ltd","Israel","","","972-3-5750038","","assaf_a_@hotmail.com",0.706203804252636,28547.42,"20160.00"
"110364679","P135569","Round","2.42","I","","","","","SI2","Excellent","GIA","5213106331","http://DiamondTransactions.net/icp?di=110364679","","","6575","15911.50","Excellent","Excellent","8.71x8.73x5.23","60","59","","43","Thin","None","","","None","","","RDI Diamonds","USA","New York","","1 800 874 8768 ext 130","","npalmieri@rdidiamonds.com",0.799557811165268,19901,"15911.50"
"110469767","OM-275","Round","2.54","E","","","","","SI2","Excellent","GIA","1169100619","http://DiamondTransactions.net/icp?di=110469767","","","9240","23469.60","Excellent","Excellent","8.67x8.7x5.41","62.3","58","","","Medium","None","","","None","","","K & D Diamonds Inc. ","USA","New York","","1-212-869-0811","","david@kddiamonds.com",0.8982356768341689,26129,"23469.60"
"110568664","KCHK1631","Round","2.1","H","","","","","SI1","","GIA","2166759823","http://DiamondTransactions.net/icp?di=110568664","","","7515","15781.50","Excellent","Excellent","8.17x8.13x5.09","62.5","57","","","Medium / Slightly Thick","None","","","None","","","Amipi Inc.","USA","New York","","+1-212-354-9700","","krishjhaveri@amipi.com",0.553346656849339,28521,"15781.50"
"110589719","CRJ-118","Round","1.88","D","","","","","SI1","Excellent","GIA","3215926082","http://DiamondTransactions.net/icp?di=110589719","","","9504","17867.52","Excellent","Excellent","8.02x8.04x4.85","60.3","60","","","Medium","None","","","None","","","Dovs Gems ","USA","New York","PHOTO UPON REQUEST","1-(212)719-1707","CRJ-599","diamondsdov@gmail.com",0.8890436859388994,20098,"17867.52"
"110590555","30231","Round","2.7","I","","","","","SI1","Excellent","GIA","6202524101","http://DiamondTransactions.net/icp?di=110590555","","","8145","21991.50","Excellent","Excellent","8.88x8.94x5.48","61.6","58","","","Medium","None","","","Faint","","","Edalati","USA","New York","GIA INSCRIPTION","1-212-575-2294","","elie@edalati.com",0.9724089140431553,22616,"21991.50"
"110686677","2140-4","Round","1.27","D","","","","","VVS2","Excellent","GIA","2173526226","http://DiamondTransactions.net/icp?di=110686677","","","10944","13898.88","Excellent","Excellent","6.96x6.93x4.32","62.2","55","35","40.8","Medium","","","","None","","","M. Aharonoff Co. Inc.","USA","New York","","1-212-869-8766","","haharonoff@gmail.com",0.42093945909930647,33019,"13898.88"
"110735296","B-1441-161A-46A","Round","1.15","E","","","","","VS1","Excellent","GIA","6222078433","http://DiamondTransactions.net/icp?di=110735296","http://bharatbrothers.s3.amazonaws.com/Stocklist/VIDEOS/b_1441_161a_46a-ex_round_1_15_ct_e_vs1_ex_ex-mono.mp4","http://bharatbrothers.s3.amazonaws.com/Stocklist/VIDEOS/b_1441_161a_46a-ex_round_1_15_ct_e_vs1_ex_ex-mono.mp4","7361","8465.15","Excellent","Excellent","6.67x6.7x4.18","62.5","58","","","","","","","None","","","SKD International bvba","Belgium","","NO BGM, MINOR WHITE & PINPOINT BLACK IN TABLE, 100% EYECLEAN","+32-477-418568","","saumilj@gmail.com",0.35820074475287744,23632,"8465.15"
"110807865","127344","Round","2.07","F","","","","","SI1","Excellent","GIA","1227094603","http://DiamondTransactions.net/icp?di=110807865","","","9180","19002.60","Excellent","Excellent","8.17x8.13x5.07","62.2","56","0.15","43.5","Medium / Slightly Thick","","","","Faint","","","Protea Diamonds Co. Ltd.","Israel","","","972-3-7518460","","office@protea1984.com",0.8436029477048743,22526,"19002.60"
"110808436","3621","Round","2.07","H","","","","","VS2","Excellent","GIA","14828453","http://DiamondTransactions.net/icp?di=110808436","","","9120","18878.40","Very Good","Very Good","8.21x8.27x4.97","60.3","60","","","Thin / Slightly Thick","None","","","None","","","Kashi Imports ","USA","New York","VS2+. 100% eye-clean. Face up white. No brown, green, or milky. Contact us for more details.","+516-829-1626","","kashiimports@gmail.com",0.799983049410967,23598,"18878.40"
"110808615","8861","Round","1.69","G","","","","","VS1","Excellent","GIA","2141514533","http://DiamondTransactions.net/icp?di=110808615","","","8544","14439.36","Very Good","Excellent","7.63x7.67x4.72","61.6","57","","","Medium / Slightly Thick","None","","","None","","","Kashi Imports ","USA","New York","Lupe-clean. Face up white. No brown, green, or milky. Contact us for more details.","+516-829-1626","","kashiimports@gmail.com",0.9008609932617918,16027.69,"14439.36"
"110808834","2148","Round","1.13","E","","","","","VS2","Excellent","GIA","2187320212","http://DiamondTransactions.net/icp?di=110808834","","","7015","7926.95","Excellent","Excellent","6.66x6.7x4.14","62","59","","","Medium / Slightly Thick","None","","","Faint","","","Kashi Imports ","USA","New York","","+516-829-1626","","kashiimports@gmail.com",0.5026314120854734,15771,"7926.95"
"110808980","7708","Round","2.15","H","","","","","VS2","Excellent","GIA","15070896","http://DiamondTransactions.net/upload_cert/3868/7708.JPG","","","9120","19608.00","Very Good","Very Good","8.21x8.27x5.14","62.4","56","","","Thin / Medium","None","","","None","","","Kashi Imports ","USA","New York","VS2+. 100% eye-clean. Face up white. No brown, green, or milky. Contact us for more details.","+516-829-1626","","kashiimports@gmail.com",0.9008959338387319,21764.88,"19608.00"
"110809053","2149","Round","1.14","E","","","","","VS2","Excellent","GIA","1189340427","http://DiamondTransactions.net/icp?di=110809053","","","7015","7997.10","Excellent","Excellent","6.69x6.72x4.13","61.6","59","","","Medium / Slightly Thick","None","","","Faint","","","Kashi Imports ","USA","New York","","+516-829-1626","","kashiimports@gmail.com",0.502608258437559,15911,"7997.10"
"110809297","4643","Round","2.27","J","","","","","VS1","Excellent","GIA","7201841595","http://DiamondTransactions.net/icp?di=110809297","http://DiamondTransactions.net/ici?di=110809297","","6476","14700.52","Excellent","Excellent","8.32x8.38x5.25","62.8","57","","","Medium / Slightly Thick","None","","","Faint","","","Kashi Imports ","USA","New York","Triple Ex. Lupe-clean. Face up white. No brown, green, or milky. Contact us for more details.","+516-829-1626","","kashiimports@gmail.com",0.5538768743877628,26542,"14700.52"
"110809568","2239","Round","1.73","G","","","","","SI1","Excellent","GIA","2105267009","http://DiamondTransactions.net/icp?di=110809568","","","7405","12810.65","Excellent","Very Good","7.66x7.72x4.73","61.5","59","","","Medium / Slightly Thick","None","","","None","","","Kashi Imports ","USA","New York","SI1+. 100% eye-clean. Face up white. No brown, green, or milky. Contact us for more details.","+516-829-1626","","kashiimports@gmail.com",0.9009142053445851,14219.82,"12810.65"
"110809717","4525","Round","2.24","I","","","","","VS2","Very Good","GIA","2155516637","http://DiamondTransactions.net/icp?di=110809717","","","7555","16923.20","Good","Very Good","8.31x8.39x5.19","62.2","54","","","Medium / Slightly Thick","None","","","Faint","","","Kashi Imports ","USA","New York","VS2+. 100% eye-clean. Face up white. No brown, green, or milky. Contact us for more details.","+516-829-1626","","kashiimports@gmail.com",0.9008783603939313,18784.75,"16923.20"
"110810250","2718","Round","2.2","I","","","","","VS1","Excellent","GIA","2161832435","http://DiamondTransactions.net/icp?di=110810250","","","8175","17985.00","Excellent","Excellent","8.27x8.32x5.13","61.8","59","","","Medium / Slightly Thick","None","","","Faint","","","Kashi Imports ","USA","New York","Triple Ex. Lupe-clean. Face up white. No brown, green, or milky. Contact us for more details.","+516-829-1626","","kashiimports@gmail.com",0.5538617886178862,32472,"17985.00"
"110835447","2854","Round","1.53","H","","","","","VS1","Excellent","GIA","2175538480","http://DiamondTransactions.net/icp?di=110835447","","","7055","10794.15","Excellent","Very Good","7.39x7.44x4.55","61.3","57","","","Medium / Slightly Thick","None","","","None","","","Kashi Imports ","USA","New York","Lupe-clean. Face up white. No brown, green, or milky. Contact us for more details.","+516-829-1626","","kashiimports@gmail.com",0.5206695287250976,20731,"10794.15"
"110835460","8854","Round","2.15","H","","","","","VS2","Very Good","GIA","5171538263","http://DiamondTransactions.net/icp?di=110835460","","","8995","19339.25","Excellent","Very Good","8.16x8.26x5.11","62.2","57","","","Thin / Slightly Thick","None","","","None","","","Kashi Imports ","USA","New York","VS2+. 100% eye-clean. Face up white. No brown, green, or milky. Contact us for more details.","+516-829-1626","","kashiimports@gmail.com",0.9008711044859552,21466.57,"19339.25"
"110835557","10010","Round","3.01","K","","","","","VS2","Very Good","GIA","1172535638","http://DiamondTransactions.net/icp?di=110835557","","","6995","21054.95","Very Good","Very Good","9.32x9.35x5.6","60","61","","","Thin / Medium","Very Small","","","None","","","Kashi Imports ","USA","New York","No brown, green, or milky. 100% lupe-clean.","+516-829-1626","","kashiimports@gmail.com",0.9009028282914724,23370.99,"21054.95"
"110855983","EK-3330","Round","1.92","H","","","","","VS2","Very Good","GIA","2131285021","http://DiamondTransactions.net/icp?di=110855983","","","7887","15143.04","Very Good","Excellent","7.79x7.85x4.91","62.8","60","35","41","Slightly Thick","None","","","None","","","K & D Diamonds Inc. ","USA","New York","","1-212-869-0811","","david@kddiamonds.com",0.886592505854801,17080,"15143.04"
"110867335","14AA-092","Round","3.02","J","","","","","VS1","Excellent","GIA","1199551690","http://DiamondTransactions.net/upload_cert/555/1199551690.jpg","","","10125","30577.50","Excellent","Excellent","9.36x9.4x5.65","60.2","60","","","","","","","None","","","Aharonoff Creations Ltd","Israel","","","972-3-5750038","","assaf_a_@hotmail.com",0.9652755855798977,31678.29,"30577.50"
"110911757","LA-3088","Round","2.2","H","","","","","SI2","Excellent","GIA","6215973635","http://DiamondTransactions.net/icp?di=110911757","","","6520","14344.00","Excellent","Excellent","8.32x8.26x5.16","62.3","59","13.5","44","Medium / Slightly Thick","None","","","None","","","California Diamonds","USA","California","SI2+ NO BLK. Inscription","1 818 881 6060","","yuval@cadiamonds.net",0.8857054646495832,16195,"14344.00"
"111064443","16/02/001","Round","1.24","D","","","","","VS2","Very Good","GIA","7202133101","http://DiamondTransactions.net/icp?di=111064443","","","6955","8624.20","Excellent","Excellent","6.92x6.95x4.21","60.6","60","14","43","","","Pointed","","Faint","","","Aaryaa Dimon bvba","Belgium","","CASH, Contact +32488422821","0488422821","","aaryaa_dimon@yahoo.com",0.6734343276589099,12806,"8624.20"
"111105320","CRJ-210","Round","1.83","D","","","","","SI2","Excellent","GIA","7228223543","http://DiamondTransactions.net/icp?di=111105320","","","7392","13527.36","Excellent","Excellent","7.82x7.83x4.86","62.1","58","","","Medium","None","","","None","","","Dovs Gems ","USA","New York","EYE CLEAN, PHOTO UPON REQUEST","1-(212)719-1707","","diamondsdov@gmail.com",0.8846380223660977,15291,"13527.36"
"111110818","P121792","Round","1.41","D","","","","","VS2","Excellent","GIA","2196202879","http://DiamondTransactions.net/icp?di=111110818","","","8625","12161.25","Excellent","Excellent","7.14x7.18x4.44","62","58","","43","Medium","None","","","Medium","Blue","","RDI Diamonds","USA","New York","","1 800 874 8768 ext 130","","npalmieri@rdidiamonds.com",0.5313032461007471,22889,"12161.25"
"111148719","28785","Round","1.83","G","","","","","SI2","Excellent","GIA","1169725824","http://DiamondTransactions.net/icp?di=111148719","","","6525","11940.75","Excellent","Excellent","7.9x7.93x4.74","59.9","60","","","Medium","None","","","Faint","","","Edalati","USA","New York","NICE WHITE SI2! GIA INSCRIPTION","1-212-575-2294","","elie@edalati.com",0.8822964385990838,13534,"11940.75"
"111203498","6592","Round","1.23","E","","","","","VS2","Excellent","GIA","2131821773","http://DiamondTransactions.net/icp?di=111203498","","","7395","9095.85","Excellent","Excellent","6.81x6.85x4.24","62.1","58","","","Medium","None","","","None","","","Kashi Imports ","USA","New York","Triple Ex. VS2+. 100% eye-clean. No brown, green, or milky. Contact us for more details.","+516-829-1626","","kashiimports@gmail.com",0.8531232414181205,10662,"9095.85"
"111249490","38-4983","Round","3.5","I","","","","","VS2","Excellent","GIA","2196073545","http://DiamondTransactions.net/icp?di=111249490","","","11778","41223.00","Excellent","Excellent","9.68x9.64x6.04","62.5","57","36","40.6","","None","","","None","","","Ovadia Diamonds Ltd.","USA","New York","Certificate number inscription on the gird","1-212-319-8840","","guy@ovadiadiamonds.com",0.803974724031673,51274.23,"41223.00"
"111286914","18-3204M","Round","1.18","D","","","","","VVS2","Very Good","GIA","2161646031","http://DiamondTransactions.net/icp?di=111286914","","","11865","14000.70","Very Good","Very Good","7x6.96x4.04","57.9","63","","","","","","","None","","","A.D Diamonds, Inc","USA","Texas","","9727885288","","info@addiamondsusa.com",0.8852987669933607,15815,"14000.70"
"111288106","1772","Round","1.13","F","","","","","VS1","Excellent","GIA","6175279612","http://DiamondTransactions.net/icp?di=111288106","","","7150","8079.50","Excellent","Excellent","6.7x6.73x4.1","61.1","60","","","Slightly Thick","None","","","Faint","","","Kashi Imports ","USA","New York","Triple Ex. Lupe clean. No brown, green, or milky. Contact us for more details.","+516-829-1626","","kashiimports@gmail.com",0.5026438569206843,16075,"8079.50"
"111288490","P139185","Round","1.8","D","","","","","SI2","Good","GIA","2227030404","http://DiamondTransactions.net/icp?di=111288490","","","6775","12195.00","Very Good","Good","7.68x7.78x4.77","61.8","61","","44","Thin","None","","","Medium","Blue","","RDI Diamonds","USA","New York","","1 800 874 8768 ext 130","","npalmieri@rdidiamonds.com",0.5313030976342962,22953,"12195.00"
"111306306","GI119","Round","1.57","E","","","","","SI2","Excellent","GIA","1179092512","http://DiamondTransactions.net/icp?di=111306306","","","7225","11343.25","Excellent","Excellent","7.43x7.39x4.65","62.7","56","36.5","40.6","","None","","","None","","","Imperial ","USA","New York","","212-302-4305 X 102","","sales@imperialdiamonds.com",0.8518963574915509,13315,"11343.25"
"111306315","GI134","Round","1.61","G","","","","","VS2","Excellent","GIA","1175469189","http://DiamondTransactions.net/icp?di=111306315","","","9396","15127.56","Excellent","Excellent","7.46x7.44x4.67","62.7","58","35","41.2","Slightly Thick","None","","","None","","","Imperial ","USA","New York","","212-302-4305 X 102","","sales@imperialdiamonds.com",0.6089686820706868,24842,"15127.56"
"111306316","GI133","Round","1.61","G","","","","","VS1","Excellent","GIA","1175393289","http://DiamondTransactions.net/icp?di=111306316","","","9576","15417.36","Excellent","Excellent","7.49x7.47x4.64","62","59","35","41.4","Medium / Slightly Thick","None","","","None","","","Imperial ","USA","New York","","212-302-4305 X 102","","sales@imperialdiamonds.com",0.4796080261315912,32145,"15417.36"
"111306317","GI131","Round","2.2","J","","","","","SI1","Excellent","GIA","2177278798","http://DiamondTransactions.net/icp?di=111306317","","","6560","14432.00","Excellent","Excellent","8.34x8.31x5.12","61.5","58","34.5","41","Medium / Slightly Thick","None","","","None","","","Imperial ","USA","New York","","212-302-4305 X 102","","sales@imperialdiamonds.com",0.9324804548685146,15477,"14432.00"
"111306319","GI108","Round","2.27","J","","","","","SI1","Excellent","GIA","6175356804","http://DiamondTransactions.net/icp?di=111306319","","","6560","14891.20","Excellent","Excellent","8.4x8.36x5.25","62.6","57","36","41","Medium / Slightly Thick","None","","","None","","","Imperial ","USA","New York","","212-302-4305 X 102","","sales@imperialdiamonds.com",0.9427070144340339,15796,"14891.20"
"111306323","GI113","Round","2.11","I","","","","","SI2","Excellent","GIA","2151938277","http://DiamondTransactions.net/icp?di=111306323","","","6800","14348.00","Excellent","Excellent","8.2x8.16x5.13","62.8","57","36.5","41","","None","","","None","","","Imperial ","USA","New York","","212-302-4305 X 102","","sales@imperialdiamonds.com",0.9195078185080748,15604,"14348.00"
"111306412","63308","Round","1.61","H","","","","","VS2","Excellent","GIA","2186337749","http://DiamondTransactions.net/icp?di=111306412","","","7050","11350.50","Excellent","Excellent","7.51x7.47x4.69","62.6","57","36","41.2","Thin / Medium","None","","","None","","","Imperial ","USA","New York","","212-302-4305 X 102","","sales@imperialdiamonds.com",0.8528174305033809,13310.32,"11350.50"
"111306423","63329","Round","1.52","H","","","","","VVS2","Excellent","GIA","2187490223","http://DiamondTransactions.net/icp?di=111306423","","","7416","11272.32","Excellent","Excellent","7.37x7.34x4.54","61.7","58","35","40.8","Slightly Thick","None","","","None","","","Imperial ","USA","New York","","212-302-4305 X 102","","sales@imperialdiamonds.com",0.5433074661396828,20747,"11272.32"
"111306445","GI125","Round","1.6","H","","","","","VS1","Excellent","GIA","1179373341","http://DiamondTransactions.net/icp?di=111306445","","","8330","13328.00","Excellent","Excellent","7.48x7.44x4.69","62.9","57","36.5","41","","None","","","None","","","Imperial ","USA","New York","","212-302-4305 X 102","","sales@imperialdiamonds.com",0.5818816852215674,22905,"13328.00"
"111306451","GI132","Round","2.2","I","","","","","SI2","Excellent","GIA","2177293109","http://DiamondTransactions.net/icp?di=111306451","","","7395","16269.00","Excellent","Excellent","8.36x8.33x5.17","62","58","35","41.2","","None","","","None","","","Imperial ","USA","New York","","212-302-4305 X 102","","sales@imperialdiamonds.com",0.8978476821192053,18120,"16269.00"
"111306484","63740","Round","2.51","D","","","","","SI2","Very Good","GIA","5213398512","http://DiamondTransactions.net/icp?di=111306484","","","10560","26505.60","Excellent","Excellent","8.71x8.67x5.37","61.8","55","33","40.6","Slightly Thick / Thick","None","","","None","","","Imperial ","USA","New York","","212-302-4305 X 102","","sales@imperialdiamonds.com",0.9421005864581482,28135,"26505.60"
"111330740","40526","Round","1.07","G","","","","","VVS1","Excellent","GIA","2171000528","http://DiamondTransactions.net/icp?di=111330740","","","7455","7976.85","Excellent","Excellent","6.53x6.55x4.07","62.2","57","15","43.5","Medium / Slightly Thick","None","","","None","","","Fischler Diamonds, Inc.","USA","New York","Memo prices may vary. Please inquire.","1(212)921-8196","","serge@fischlerdiamonds.com",0.7636415852958071,10446,"7976.85"
"111430543","CRJ-256","Round","1.41","D","","","","","VS1","Excellent","GIA","2216700751","http://DiamondTransactions.net/icp?di=111430543","","","9680","13648.80","Excellent","Excellent","7.19x7.23x4.45","61.7","58","","","Thin / Medium","None","","","None","","","Dovs Gems ","USA","New York","PHOTO UPON REQUEST","1-(212)719-1707","","diamondsdov@gmail.com",0.8848622366288492,15425,"13648.80"
"111524977","10256","Round","3.03","K","","","","","VS1","Excellent","GIA","2186907114","http://DiamondTransactions.net/icp?di=111524977","","","7590","22997.70","Excellent","Excellent","9.21x9.26x5.71","61.8","60","","","Slightly Thick","None","","","Medium","","","Kashi Imports ","USA","New York","Triple Ex. No brown, green, or milky. 100% lupe-clean.","+516-829-1626","","kashiimports@gmail.com",0.9009284287225291,25527.45,"22997.70"
"111580112","39895","Round","3","J","","","","","VVS2","Very Good","GIA","1223457390","http://DiamondTransactions.net/icp?di=111580112","","","8056","24168.00","Very Good","Very Good","8.96x9.01x5.74","63.9","56","","","","None","","","Strong","","","The Right Source","USA","New York","WHITE, WHITE,WHITE..","213-622-8500","","info@trsdiamonds.com",0.8986391016583625,26894,"24168.00"
"111784167","SYP72550","Round","1.77","D","","","","","VS1","Very Good","GIA","1172643508","http://DiamondTransactions.net/icp?di=111784167","","","11620","20567.40","Very Good","Very Good","7.7x7.8x4.8","62","60","14","44","Medium / Slightly Thick","None","","","Medium","Blue","","Fischler Diamonds, Inc.","USA","New York","Memo prices may vary. Please inquire.","1(212)921-8196","","serge@fischlerdiamonds.com",0.8860121483651402,23213,"20567.40"
"111795299","","Round","1.99","E","","","","","SI1","Excellent","GIA","2171633720","http://DiamondTransactions.net/icp?di=111795299","","","9440","18785.60","Excellent","Excellent","8.07x8.09x5.03","62.2","55","","","","","","","None","","","Gem Impex Bvba","Belgium","","","32-3-2340841","","zaveri@gemimpex.com",0.9004026073619632,20864.16,"18785.60"
"111823484","ID-349","Round","1.27","E","","","","","VS2","Excellent","GIA","2176585818","http://DiamondTransactions.net/icp?di=111823484","http://DiamondTransactions.net/ici?di=111823484","","7315","9290.05","Excellent","Excellent","6.9x6.93x4.31","62.4","58","","","Medium","None","","","None","","","Dovs Gems ","USA","New York","GORGEOUS VS2, NO BLACK, PHOTO UPON REQUEST","1-(212)719-1707","","diamondsdov@gmail.com",0.8446222383853077,10999,"9290.05"
"111823494","CRJ-314","Round","2.62","H","","","","","SI2","Excellent","GIA","6225612836","http://DiamondTransactions.net/icp?di=111823494","http://DiamondTransactions.net/ici?di=111823494","","7600","19912.00","Excellent","Excellent","8.82x8.86x5.52","62.4","56","","","Medium","None","","","None","","","Dovs Gems ","USA","New York","No Black , PHOTO UPON REQUEST","1-(212)719-1707","CRJ-460","diamondsdov@gmail.com",0.8904391378230927,22362,"19912.00"
"111858586","10-715","Round","3.43","K","","","","","VS2","Excellent","GIA","2216609029","http://DiamondTransactions.net/icp?di=111858586","","","6625","22723.75","Excellent","Excellent","9.62x9.57x5.99","62.4","59","","","","","","","None","","","A.D Diamonds, Inc","USA","Texas","","9727885288","","info@addiamondsusa.com",0.8977914740626605,25311,"22723.75"
"111980915","8855","Round","2.23","H","","","","","VVS2","Excellent","GIA","2175631036","http://DiamondTransactions.net/icp?di=111980915","","","10845","24184.35","Excellent","Excellent","8.31x8.37x5.18","62.1","56","","","Medium / Slightly Thick","None","","","None","","","Kashi Imports ","USA","New York","Triple Ex. Lupe-clean. Face up white. No brown, green, or milky. Contact us for more details.","+516-829-1626","","kashiimports@gmail.com",0.564637762368378,42831,"24184.35"
"112893492","","Round","2.39","I","","","","","VS1","Excellent","GIA","2175672880","http://DiamondTransactions.net/icp?di=112893492","","","7830","18713.70","Excellent","Excellent","8.5x8.52x5.28","62.1","58","","","","","","","None","","","Gem Impex Bvba","Belgium","","","32-3-2340841","","zaveri@gemimpex.com",0.9009243212016176,20771.93,"18713.70"
"112957636","30473","Round","2.73","H","","","","","VS1","Excellent","GIA","7203735181","http://DiamondTransactions.net/icp?di=112957636","","","11749","32074.77","Excellent","Excellent","8.98x9.03x5.48","60.8","60","","","Medium","None","","","Faint","","","Edalati","USA","New York","GIA INSCRIPTION","1-212-575-2294","","elie@edalati.com",0.9088719503556147,35291,"32074.77"
"113157545","LA-3160","Round","2.43","G","","","","","VS2","Excellent","GIA","7223183748","http://DiamondTransactions.net/icp?di=113157545","","","11000","26730.00","Excellent","Excellent","8.78x8.72x5.29","60.4","56","14","43.5","Thin / Medium","None","","","Faint","","","California Diamonds","USA","California","VS2+ NO BGM Inscription","1 818 881 6060","","yuval@cadiamonds.net",0.8999696979899666,29701,"26730.00"
"113203899","63810","Round","1.55","H","","","","","SI1","Excellent","GIA","6221226911","http://DiamondTransactions.net/icp?di=113203899","","","6525","10113.75","Excellent","Excellent","7.46x7.42x4.54","61","59","34","41","Medium / Slightly Thick","None","","","None","","","Imperial ","USA","New York","","212-302-4305 X 102","","sales@imperialdiamonds.com",0.7518584597085936,13452,"10113.75"
"113261134","4653","Round","3","J","","","","","VS2","Excellent","GIA","5203615723","http://DiamondTransactions.net/icp?di=113261134","http://DiamondTransactions.net/ici?di=113261134","","8745","26235.00","Excellent","Excellent","9.14x9.22x5.75","62.7","58","","","Slightly Thick","None","","","Medium","","","Kashi Imports ","USA","New York","Triple Ex. VS2+. 100% eye-clean. Face up white. No brown, green, or milky. Contact us for more details.","+516-829-1626","","kashiimports@gmail.com",0.9008962604306171,29120.85,"26235.00"
"113264877","P142833","Round","1.59","D","","","","","SI1","Excellent","GIA","7228343465","http://DiamondTransactions.net/icp?di=113264877","","","8325","13236.75","Excellent","Excellent","7.51x7.54x4.63","61.5","56","","43.5","Thin","None","","","None","","","RDI Diamonds","USA","New York","","1 800 874 8768 ext 130","","npalmieri@rdidiamonds.com",0.5313290250070244,24913,"13236.75"
"113349365","CRJ-408","Round","1.72","E","","","","","VS2","Excellent","GIA","2227295956","http://DiamondTransactions.net/icp?di=113349365","","","9956","17124.32","Excellent","Excellent","7.65x7.69x4.79","62.4","58","","","Medium","None","","","None","","","Dovs Gems ","USA","New York","GORGEOUS VS2, PHOTO UPON REQUEST","1-(212)719-1707","CRH-337","diamondsdov@gmail.com",0.8884046692607004,19275,"17124.32"
"113349366","ID-362","Round","1.74","G","","","","","VS2","Excellent","GIA","2226879016","http://DiamondTransactions.net/icp?di=113349366","","","8424","14657.76","Excellent","Excellent","7.84x7.87x4.7","59.8","60","","","Thin / Medium","None","","","None","","","Dovs Gems ","USA","New York","WHITE BY THE GIRDLE, PHOTO UPON REQUEST","1-(212)719-1707","","diamondsdov@gmail.com",0.8860545245723267,16543,"14657.76"
"113349377","CRJ-391","Round","3.24","I","","","","","SI2","Excellent","GIA","7223764591","http://DiamondTransactions.net/icp?di=113349377","","","8190","26535.60","Excellent","Excellent","9.35x9.41x5.89","62.8","57","","","","None","","","None","","","Dovs Gems ","USA","New York","GREAT SI2, EYE CLEAN, PHOTO UPON REQUEST","1-(212)719-1707","","diamondsdov@gmail.com",0.8998914812805209,29488,"26535.60"
"113378528","30230","Round","2.22","H","","","","","SI1","Excellent","GIA","6202561857","http://DiamondTransactions.net/icp?di=113378528","","","9130","20268.60","Excellent","Excellent","8.3x8.34x5.16","62.1","58","","","Medium","None","","","None","","","Edalati","USA","New York","GORGEOUS SI1! GIA INSCRIPTION","1-212-575-2294","","elie@edalati.com",0.896025816718978,22621,"20268.60"
"113409381","99189","Round","1.61","D","","","","","VS2","Excellent","GIA","5172614472","http://DiamondTransactions.net/icp?di=113409381","","","9280","14940.80","Excellent","Excellent","7.7x7.68x4.55","59.1","59","13","43.5","Thin / Medium","None","","","None","","","Belgium NY LLC","USA","New York","","+1-212-9378715","","idex@belgiumgroup.net",0.8736405098818851,17102,"14940.80"
"113536533","AI8424","Round","1.75","G","","","","","SI1","Excellent","GIA","2227828844","http://DiamondTransactions.net/icp?di=113536533","","","7790","13632.50","Excellent","Excellent","7.79x7.82x4.77","61.1","56","15","43","Thin / Medium","None","","","Medium","Blue","","Fischler Diamonds, Inc.","USA","New York","Memo prices may vary. Please inquire.","1(212)921-8196","","serge@fischlerdiamonds.com",0.8950823977414484,15231,"13632.50"
"113591277","CRJ-441","Round","1.79","H","","","","","SI1","Excellent","GIA","2224311948","http://DiamondTransactions.net/icp?di=113591277","","","6960","12458.40","Excellent","Excellent","7.73x7.77x4.84","62.5","57","","","Medium","None","","","Faint","","","Dovs Gems ","USA","New York","100% EYE CLEAN, PHOTO UPON REQUEST","1-(212)719-1707","CRJ-560","diamondsdov@gmail.com",0.8831076770397674,14107,"12458.40"
"113595261","P143764","Round","2.4","I","","","","","SI2","Excellent","GIA","6195845142","http://DiamondTransactions.net/icp?di=113595261","","","6775","16260.00","Excellent","Excellent","8.51x8.53x5.31","62.3","57","","43","Medium","None","","","None","","","RDI Diamonds","USA","New York","","1 800 874 8768 ext 130","","npalmieri@rdidiamonds.com",0.8467867930423915,19202.11,"16260.00"
"113958243","18-4203","Round","1.73","H","","","","","VS1","Very Good","GIA","2171779009","http://DiamondTransactions.net/icp?di=113958243","","","6700","11591.00","Very Good","Very Good","7.84x7.81x4.65","59.4","59","","","","Very Small","","","Faint","","","A.D Diamonds, Inc","USA","Texas","","9727885288","","info@addiamondsusa.com",0.8817130686140271,13146,"11591.00"
"114017372","27838","Round","1.67","D","","","","","VS1","Excellent","GIA","7228442719","http://DiamondTransactions.net/icp?di=114017372","","","10432","17421.44","Excellent","Excellent","7.64x7.6x4.66","61.1","60","12.5","44","Slightly Thick","None","","","None","","","Belgium NY LLC","USA","New York","Additional pinpoints are not shown. Internal graining is not shown.","+1-212-9378715","","idex@belgiumgroup.net",0.8736710130391173,19940.25,"17421.44"
